,,status_cat,status_cat,status_cat
Mtwara,Kilolo,0,0,0
Mtwara,Kilombero,0,0,0
Mtwara,Kilosa,0,0,0
Mtwara,Kilwa,0,0,0
Mtwara,Kinondoni,0,0,0
Mtwara,Kisarawe,0,0,0
Mtwara,Kishapu,0,0,0
Mtwara,Kiteto,0,0,0
Mtwara,Kondoa,0,0,0
Mtwara,Kongwa,0,0,0
Mtwara,Korogwe,0,0,0
Mtwara,Kwimba,0,0,0
Mtwara,Kyela,0,0,0
Mtwara,Lindi Rural,0,0,0
Mtwara,Lindi Urban,0,0,0
Mtwara,Liwale,0,0,0
Mtwara,Longido,0,0,0
Mtwara,Ludewa,0,0,0
Mtwara,Lushoto,0,0,0
Mtwara,Mafia,0,0,0
Mtwara,Magu,0,0,0
Mtwara,Makete,0,0,0
Mtwara,Manyoni,0,0,0
Mtwara,Masasi,103,68,357
Mtwara,Maswa,0,0,0
Mtwara,Mbarali,0,0,0
Mtwara,Mbeya Rural,0,0,0
Mtwara,Mbinga,0,0,0
Mtwara,Mbozi,0,0,0
Mtwara,Mbulu,0,0,0
Mtwara,Meatu,0,0,0
Mtwara,Meru,0,0,0
Mtwara,Misenyi,0,0,0
Mtwara,Missungwi,0,0,0
Mtwara,Mkinga,0,0,0
Mtwara,Mkuranga,0,0,0
Mtwara,Monduli,0,0,0
Mtwara,Morogoro Rural,0,0,0
Mtwara,Morogoro Urban,0,0,0
Mtwara,Moshi Rural,0,0,0
Mtwara,Moshi Urban,0,0,0
Mtwara,Mpanda,0,0,0
Mtwara,Mpwapwa,0,0,0
Mtwara,Mtwara Rural,191,7,225
Mtwara,Mtwara Urban,66,9,49
Mtwara,Mufindi,0,0,0
Mtwara,Muheza,0,0,0
Mtwara,Muleba,0,0,0
Mtwara,Musoma Rural,0,0,0
Mtwara,Mvomero,0,0,0
Mtwara,Mwanga,0,0,0
Mtwara,Nachingwea,0,0,0
Mtwara,Namtumbo,0,0,0
Mtwara,Nanyumbu,42,0,116
Mtwara,Newala,49,30,152
Mtwara,Ngara,0,0,0
Mtwara,Ngorongoro,0,0,0
Mtwara,Njombe,0,0,0
Mtwara,Nkasi,0,0,0
Mtwara,Nyamagana,0,0,0
Mtwara,Nzega,0,0,0
Mtwara,Pangani,0,0,0
Mtwara,Rombo,0,0,0
Mtwara,Rorya,0,0,0
Mtwara,Ruangwa,0,0,0
Mtwara,Rufiji,0,0,0
Mtwara,Rungwe,0,0,0
Mtwara,Same,0,0,0
Mtwara,Sengerema,0,0,0
Mtwara,Serengeti,0,0,0
Mtwara,Shinyanga Rural,0,0,0
Mtwara,Shinyanga Urban,0,0,0
Mtwara,Siha,0,0,0
Mtwara,Sikonge,0,0,0
Mtwara,Simanjiro,0,0,0
Mtwara,Singida Rural,0,0,0
Mtwara,Singida Urban,0,0,0
Mtwara,Songea Rural,0,0,0
Mtwara,Songea Urban,0,0,0
Mtwara,Sumbawanga Rural,0,0,0
Mtwara,Sumbawanga Urban,0,0,0
Mtwara,Tabora Urban,0,0,0
Mtwara,Tandahimba,73,12,181
Mtwara,Tanga,0,0,0
Mtwara,Tarime,0,0,0
Mtwara,Temeke,0,0,0
Mtwara,Tunduru,0,0,0
Mtwara,Ukerewe,0,0,0
Mtwara,Ulanga,0,0,0
Mtwara,Urambo,0,0,0
Mtwara,Uyui,0,0,0
Mwanza,Arusha Rural,0,0,0
Mwanza,Arusha Urban,0,0,0
Mwanza,Babati,0,0,0
Mwanza,Bagamoyo,0,0,0
Mwanza,Bahi,0,0,0
Mwanza,Bariadi,0,0,0
Mwanza,Biharamulo,0,0,0
Mwanza,Bukoba Rural,0,0,0
Mwanza,Bukoba Urban,0,0,0
Mwanza,Bukombe,0,0,0
Mwanza,Bunda,0,0,0
Mwanza,Chamwino,0,0,0
Mwanza,Chato,0,0,0
Mwanza,Chunya,0,0,0
Mwanza,Dodoma Urban,0,0,0
Mwanza,Geita,266,17,205
Mwanza,Hai,0,0,0
Mwanza,Hanang,0,0,0
Mwanza,Handeni,0,0,0
Mwanza,Igunga,0,0,0
Mwanza,Ilala,0,0,0
Mwanza,Ileje,0,0,0
Mwanza,Ilemela,67,9,66
Mwanza,Iramba,0,0,0
Mwanza,Iringa Rural,0,0,0
Mwanza,Kahama,0,0,0
Mwanza,Karagwe,0,0,0
Mwanza,Karatu,0,0,0
Mwanza,Kasulu,0,0,0
Mwanza,Kibaha,0,0,0
Mwanza,Kibondo,0,0,0
Mwanza,Kigoma Rural,0,0,0
Mwanza,Kigoma Urban,0,0,0
Mwanza,Kilindi,0,0,0
Mwanza,Kilolo,0,0,0
Mwanza,Kilombero,0,0,0
Mwanza,Kilosa,0,0,0
Mwanza,Kilwa,0,0,0
Mwanza,Kinondoni,0,0,0
Mwanza,Kisarawe,0,0,0
Mwanza,Kishapu,0,0,0
Mwanza,Kiteto,0,0,0
Mwanza,Kondoa,0,0,0
Mwanza,Kongwa,0,0,0
Mwanza,Korogwe,0,0,0
Mwanza,Kwimba,442,10,175
Mwanza,Kyela,0,0,0
Mwanza,Lindi Rural,0,0,0
Mwanza,Lindi Urban,0,0,0
Mwanza,Liwale,0,0,0
Mwanza,Longido,0,0,0
Mwanza,Ludewa,0,0,0
Mwanza,Lushoto,0,0,0
Mwanza,Mafia,0,0,0
Mwanza,Magu,284,78,462
Mwanza,Makete,0,0,0
Mwanza,Manyoni,0,0,0
Mwanza,Masasi,0,0,0
Mwanza,Maswa,0,0,0
Mwanza,Mbarali,0,0,0
Mwanza,Mbeya Rural,0,0,0
Mwanza,Mbinga,0,0,0
Mwanza,Mbozi,0,0,0
Mwanza,Mbulu,0,0,0
Mwanza,Meatu,0,0,0
Mwanza,Meru,0,0,0
Mwanza,Misenyi,0,0,0
Mwanza,Missungwi,192,1,155
Mwanza,Mkinga,0,0,0
Mwanza,Mkuranga,0,0,0
Mwanza,Monduli,0,0,0
Mwanza,Morogoro Rural,0,0,0
Mwanza,Morogoro Urban,0,0,0
Mwanza,Moshi Rural,0,0,0
Mwanza,Moshi Urban,0,0,0
Mwanza,Mpanda,0,0,0
Mwanza,Mpwapwa,0,0,0
Mwanza,Mtwara Rural,0,0,0
Mwanza,Mtwara Urban,0,0,0
Mwanza,Mufindi,0,0,0
Mwanza,Muheza,0,0,0
Mwanza,Muleba,0,0,0
Mwanza,Musoma Rural,0,0,0
Mwanza,Mvomero,0,0,0
Mwanza,Mwanga,0,0,0
Mwanza,Nachingwea,0,0,0
Mwanza,Namtumbo,0,0,0
Mwanza,Nanyumbu,0,0,0
Mwanza,Newala,0,0,0
Mwanza,Ngara,0,0,0
Mwanza,Ngorongoro,0,0,0
Mwanza,Njombe,0,0,0
Mwanza,Nkasi,0,0,0
Mwanza,Nyamagana,0,0,1
Mwanza,Nzega,0,0,0
Mwanza,Pangani,0,0,0
Mwanza,Rombo,0,0,0
Mwanza,Rorya,0,0,0
Mwanza,Ruangwa,0,0,0
Mwanza,Rufiji,0,0,0
Mwanza,Rungwe,0,0,0
Mwanza,Same,0,0,0
Mwanza,Sengerema,160,0,171
Mwanza,Serengeti,0,0,0
Mwanza,Shinyanga Rural,0,0,0
Mwanza,Shinyanga Urban,0,0,0
Mwanza,Siha,0,0,0
Mwanza,Sikonge,0,0,0
Mwanza,Simanjiro,0,0,0
Mwanza,Singida Rural,0,0,0
Mwanza,Singida Urban,0,0,0
Mwanza,Songea Rural,0,0,0
Mwanza,Songea Urban,0,0,0
Mwanza,Sumbawanga Rural,0,0,0
Mwanza,Sumbawanga Urban,0,0,0
Mwanza,Tabora Urban,0,0,0
Mwanza,Tandahimba,0,0,0
Mwanza,Tanga,0,0,0
Mwanza,Tarime,0,0,0
Mwanza,Temeke,0,0,0
Mwanza,Tunduru,0,0,0
Mwanza,Ukerewe,91,68,182
Mwanza,Ulanga,0,0,0
Mwanza,Urambo,0,0,0
Mwanza,Uyui,0,0,0
Pwani,Arusha Rural,0,0,0
Pwani,Arusha Urban,0,0,0
Pwani,Babati,0,0,0
Pwani,Bagamoyo,730,2,265
Pwani,Bahi,0,0,0
Pwani,Bariadi,0,0,0
Pwani,Biharamulo,0,0,0
Pwani,Bukoba Rural,0,0,0
Pwani,Bukoba Urban,0,0,0
Pwani,Bukombe,0,0,0
Pwani,Bunda,0,0,0
Pwani,Chamwino,0,0,0
Pwani,Chato,0,0,0
Pwani,Chunya,0,0,0
Pwani,Dodoma Urban,0,0,0
Pwani,Geita,0,0,0
Pwani,Hai,0,0,0
Pwani,Hanang,0,0,0
Pwani,Handeni,0,0,0
Pwani,Igunga,0,0,0
Pwani,Ilala,0,0,0
Pwani,Ileje,0,0,0
Pwani,Ilemela,0,0,0
Pwani,Iramba,0,0,0
Pwani,Iringa Rural,0,0,0
Pwani,Kahama,0,0,0
Pwani,Karagwe,0,0,0
Pwani,Karatu,0,0,0
Pwani,Kasulu,0,0,0
Pwani,Kibaha,181,6,82
Pwani,Kibondo,0,0,0
Pwani,Kigoma Rural,0,0,0
Pwani,Kigoma Urban,0,0,0
Pwani,Kilindi,0,0,0
Pwani,Kilolo,0,0,0
Pwani,Kilombero,0,0,0
Pwani,Kilosa,0,0,0
Pwani,Kilwa,0,0,0
Pwani,Kinondoni,0,0,0
Pwani,Kisarawe,85,0,138
Pwani,Kishapu,0,0,0
Pwani,Kiteto,0,0,0
Pwani,Kondoa,0,0,0
Pwani,Kongwa,0,0,0
Pwani,Korogwe,0,0,0
Pwani,Kwimba,0,0,0
Pwani,Kyela,0,0,0
Pwani,Lindi Rural,0,0,0
Pwani,Lindi Urban,0,0,0
Pwani,Liwale,0,0,0
Pwani,Longido,0,0,0
Pwani,Ludewa,0,0,0
Pwani,Lushoto,0,0,0
Pwani,Mafia,91,16,25
Pwani,Magu,0,0,0
Pwani,Makete,0,0,0
Pwani,Manyoni,0,0,0
Pwani,Masasi,0,0,0
Pwani,Maswa,0,0,0
Pwani,Mbarali,0,0,0
Pwani,Mbeya Rural,0,0,0
Pwani,Mbinga,0,0,0
Pwani,Mbozi,0,0,0
Pwani,Mbulu,0,0,0
Pwani,Meatu,0,0,0
Pwani,Meru,0,0,0
Pwani,Misenyi,0,0,0
Pwani,Missungwi,0,0,0
Pwani,Mkinga,0,0,0
Pwani,Mkuranga,271,6,283
Pwani,Monduli,0,0,0
Pwani,Morogoro Rural,0,0,0
Pwani,Morogoro Urban,0,0,0
Pwani,Moshi Rural,0,0,0
Pwani,Moshi Urban,0,0,0
Pwani,Mpanda,0,0,0
Pwani,Mpwapwa,0,0,0
Pwani,Mtwara Rural,0,0,0
Pwani,Mtwara Urban,0,0,0
Pwani,Mufindi,0,0,0
Pwani,Muheza,0,0,0
Pwani,Muleba,0,0,0
Pwani,Musoma Rural,0,0,0
Pwani,Mvomero,0,0,0
Pwani,Mwanga,0,0,0
Pwani,Nachingwea,0,0,0
Pwani,Namtumbo,0,0,0
Pwani,Nanyumbu,0,0,0
Pwani,Newala,0,0,0
Pwani,Ngara,0,0,0
Pwani,Ngorongoro,0,0,0
Pwani,Njombe,0,0,0
Pwani,Nkasi,0,0,0
Pwani,Nyamagana,0,0,0
Pwani,Nzega,0,0,0
Pwani,Pangani,0,0,0
Pwani,Rombo,0,0,0
Pwani,Rorya,0,0,0
Pwani,Ruangwa,0,0,0
Pwani,Rufiji,198,6,250
Pwani,Rungwe,0,0,0
Pwani,Same,0,0,0
Pwani,Sengerema,0,0,0
Pwani,Serengeti,0,0,0
Pwani,Shinyanga Rural,0,0,0
Pwani,Shinyanga Urban,0,0,0
Pwani,Siha,0,0,0
Pwani,Sikonge,0,0,0
Pwani,Simanjiro,0,0,0
Pwani,Singida Rural,0,0,0
Pwani,Singida Urban,0,0,0
Pwani,Songea Rural,0,0,0
Pwani,Songea Urban,0,0,0
Pwani,Sumbawanga Rural,0,0,0
Pwani,Sumbawanga Urban,0,0,0
Pwani,Tabora Urban,0,0,0
Pwani,Tandahimba,0,0,0
Pwani,Tanga,0,0,0
Pwani,Tarime,0,0,0
Pwani,Temeke,0,0,0
Pwani,Tunduru,0,0,0
Pwani,Ukerewe,0,0,0
Pwani,Ulanga,0,0,0
Pwani,Urambo,0,0,0
Pwani,Uyui,0,0,0
Rukwa,Arusha Rural,0,0,0
Rukwa,Arusha Urban,0,0,0
Rukwa,Babati,0,0,0
Rukwa,Bagamoyo,0,0,0
Rukwa,Bahi,0,0,0
Rukwa,Bariadi,0,0,0
Rukwa,Biharamulo,0,0,0
Rukwa,Bukoba Rural,0,0,0
Rukwa,Bukoba Urban,0,0,0
Rukwa,Bukombe,0,0,0
Rukwa,Bunda,0,0,0
Rukwa,Chamwino,0,0,0
Rukwa,Chato,0,0,0
Rukwa,Chunya,0,0,0
Rukwa,Dodoma Urban,0,0,0
Rukwa,Geita,0,0,0
Rukwa,Hai,0,0,0
Rukwa,Hanang,0,0,0
Rukwa,Handeni,0,0,0
Rukwa,Igunga,0,0,0
Rukwa,Ilala,0,0,0
Rukwa,Ileje,0,0,0
Rukwa,Ilemela,0,0,0
Rukwa,Iramba,0,0,0
Rukwa,Iringa Rural,0,0,0
Rukwa,Kahama,0,0,0
Rukwa,Karagwe,0,0,0
Rukwa,Karatu,0,0,0
Rukwa,Kasulu,0,0,0
Rukwa,Kibaha,0,0,0
Rukwa,Kibondo,0,0,0
Rukwa,Kigoma Rural,0,0,0
Rukwa,Kigoma Urban,0,0,0
Rukwa,Kilindi,0,0,0
Rukwa,Kilolo,0,0,0
Rukwa,Kilombero,0,0,0
Rukwa,Kilosa,0,0,0
Rukwa,Kilwa,0,0,0
Rukwa,Kinondoni,0,0,0
Rukwa,Kisarawe,0,0,0
Rukwa,Kishapu,0,0,0
Rukwa,Kiteto,0,0,0
Rukwa,Kondoa,0,0,0
Rukwa,Kongwa,0,0,0
Rukwa,Korogwe,0,0,0
Rukwa,Kwimba,0,0,0
Rukwa,Kyela,0,0,0
Rukwa,Lindi Rural,0,0,0
Rukwa,Lindi Urban,0,0,0
Rukwa,Liwale,0,0,0
Rukwa,Longido,0,0,0
Rukwa,Ludewa,0,0,0
Rukwa,Lushoto,0,0,0
Rukwa,Mafia,0,0,0
Rukwa,Magu,0,0,0
Rukwa,Makete,0,0,0
Rukwa,Manyoni,0,0,0
Rukwa,Masasi,0,0,0
Rukwa,Maswa,0,0,0
Rukwa,Mbarali,0,0,0
Rukwa,Mbeya Rural,0,0,0
Rukwa,Mbinga,0,0,0
Rukwa,Mbozi,0,0,0
Rukwa,Mbulu,0,0,0
Rukwa,Meatu,0,0,0
Rukwa,Meru,0,0,0
Rukwa,Misenyi,0,0,0
Rukwa,Missungwi,0,0,0
Rukwa,Mkinga,0,0,0
Rukwa,Mkuranga,0,0,0
Rukwa,Monduli,0,0,0
Rukwa,Morogoro Rural,0,0,0
Rukwa,Morogoro Urban,0,0,0
Rukwa,Moshi Rural,0,0,0
Rukwa,Moshi Urban,0,0,0
Rukwa,Mpanda,263,83,333
Rukwa,Mpwapwa,0,0,0
Rukwa,Mtwara Rural,0,0,0
Rukwa,Mtwara Urban,0,0,0
Rukwa,Mufindi,0,0,0
Rukwa,Muheza,0,0,0
Rukwa,Muleba,0,0,0
Rukwa,Musoma Rural,0,0,0
Rukwa,Mvomero,0,0,0
Rukwa,Mwanga,0,0,0
Rukwa,Nachingwea,0,0,0
Rukwa,Namtumbo,0,0,0
Rukwa,Nanyumbu,0,0,0
Rukwa,Newala,0,0,0
Rukwa,Ngara,0,0,0
Rukwa,Ngorongoro,0,0,0
Rukwa,Njombe,0,0,0
Rukwa,Nkasi,146,20,262
Rukwa,Nyamagana,0,0,0
Rukwa,Nzega,0,0,0
Rukwa,Pangani,0,0,0
Rukwa,Rombo,0,0,0
Rukwa,Rorya,0,0,0
Rukwa,Ruangwa,0,0,0
Rukwa,Rufiji,0,0,0
Rukwa,Rungwe,0,0,0
Rukwa,Same,0,0,0
Rukwa,Sengerema,0,0,0
Rukwa,Serengeti,0,0,0
Rukwa,Shinyanga Rural,0,0,0
Rukwa,Shinyanga Urban,0,0,0
Rukwa,Siha,0,0,0
Rukwa,Sikonge,0,0,0
Rukwa,Simanjiro,0,0,0
Rukwa,Singida Rural,0,0,0
Rukwa,Singida Urban,0,0,0
Rukwa,Songea Rural,0,0,0
Rukwa,Songea Urban,0,0,0
Rukwa,Sumbawanga Rural,226,32,263
Rukwa,Sumbawanga Urban,72,0,108
Rukwa,Tabora Urban,0,0,0
Rukwa,Tandahimba,0,0,0
Rukwa,Tanga,0,0,0
Rukwa,Tarime,0,0,0
Rukwa,Temeke,0,0,0
Rukwa,Tunduru,0,0,0
Rukwa,Ukerewe,0,0,0
Rukwa,Ulanga,0,0,0
Rukwa,Urambo,0,0,0
Rukwa,Uyui,0,0,0
Ruvuma,Arusha Rural,0,0,0
Ruvuma,Arusha Urban,0,0,0
Ruvuma,Babati,0,0,0
Ruvuma,Bagamoyo,0,0,0
Ruvuma,Bahi,0,0,0
Ruvuma,Bariadi,0,0,0
Ruvuma,Biharamulo,0,0,0
Ruvuma,Bukoba Rural,0,0,0
Ruvuma,Bukoba Urban,0,0,0
Ruvuma,Bukombe,0,0,0
Ruvuma,Bunda,0,0,0
Ruvuma,Chamwino,0,0,0
Ruvuma,Chato,0,0,0
Ruvuma,Chunya,0,0,0
Ruvuma,Dodoma Urban,0,0,0
Ruvuma,Geita,0,0,0
Ruvuma,Hai,0,0,0
Ruvuma,Hanang,0,0,0
Ruvuma,Handeni,0,0,0
Ruvuma,Igunga,0,0,0
Ruvuma,Ilala,0,0,0
Ruvuma,Ileje,0,0,0
Ruvuma,Ilemela,0,0,0
Ruvuma,Iramba,0,0,0
Ruvuma,Iringa Rural,0,0,0
Ruvuma,Kahama,0,0,0
Ruvuma,Karagwe,0,0,0
Ruvuma,Karatu,0,0,0
Ruvuma,Kasulu,0,0,0
Ruvuma,Kibaha,0,0,0
Ruvuma,Kibondo,0,0,0
Ruvuma,Kigoma Rural,0,0,0
Ruvuma,Kigoma Urban,0,0,0
Ruvuma,Kilindi,0,0,0
Ruvuma,Kilolo,0,0,0
Ruvuma,Kilombero,0,0,0
Ruvuma,Kilosa,0,0,0
Ruvuma,Kilwa,0,0,0
Ruvuma,Kinondoni,0,0,0
Ruvuma,Kisarawe,0,0,0
Ruvuma,Kishapu,0,0,0
Ruvuma,Kiteto,0,0,0
Ruvuma,Kondoa,0,0,0
Ruvuma,Kongwa,0,0,0
Ruvuma,Korogwe,0,0,0
Ruvuma,Kwimba,0,0,0
Ruvuma,Kyela,0,0,0
Ruvuma,Lindi Rural,0,0,0
Ruvuma,Lindi Urban,0,0,0
Ruvuma,Liwale,0,0,0
Ruvuma,Longido,0,0,0
Ruvuma,Ludewa,0,0,0
Ruvuma,Lushoto,0,0,0
Ruvuma,Mafia,0,0,0
Ruvuma,Magu,0,0,0
Ruvuma,Makete,0,0,0
Ruvuma,Manyoni,0,0,0
Ruvuma,Masasi,0,0,0
Ruvuma,Maswa,0,0,0
Ruvuma,Mbarali,0,0,0
Ruvuma,Mbeya Rural,0,0,0
Ruvuma,Mbinga,395,57,298
Ruvuma,Mbozi,0,0,0
Ruvuma,Mbulu,0,0,0
Ruvuma,Meatu,0,0,0
Ruvuma,Meru,0,0,0
Ruvuma,Misenyi,0,0,0
Ruvuma,Missungwi,0,0,0
Ruvuma,Mkinga,0,0,0
Ruvuma,Mkuranga,0,0,0
Ruvuma,Monduli,0,0,0
Ruvuma,Morogoro Rural,0,0,0
Ruvuma,Morogoro Urban,0,0,0
Ruvuma,Moshi Rural,0,0,0
Ruvuma,Moshi Urban,0,0,0
Ruvuma,Mpanda,0,0,0
Ruvuma,Mpwapwa,0,0,0
Ruvuma,Mtwara Rural,0,0,0
Ruvuma,Mtwara Urban,0,0,0
Ruvuma,Mufindi,0,0,0
Ruvuma,Muheza,0,0,0
Ruvuma,Muleba,0,0,0
Ruvuma,Musoma Rural,0,0,0
Ruvuma,Mvomero,0,0,0
Ruvuma,Mwanga,0,0,0
Ruvuma,Nachingwea,0,0,0
Ruvuma,Namtumbo,389,18,287
Ruvuma,Nanyumbu,0,0,0
Ruvuma,Newala,0,0,0
Ruvuma,Ngara,0,0,0
Ruvuma,Ngorongoro,0,0,0
Ruvuma,Njombe,0,0,0
Ruvuma,Nkasi,0,0,0
Ruvuma,Nyamagana,0,0,0
Ruvuma,Nzega,0,0,0
Ruvuma,Pangani,0,0,0
Ruvuma,Rombo,0,0,0
Ruvuma,Rorya,0,0,0
Ruvuma,Ruangwa,0,0,0
Ruvuma,Rufiji,0,0,0
Ruvuma,Rungwe,0,0,0
Ruvuma,Same,0,0,0
Ruvuma,Sengerema,0,0,0
Ruvuma,Serengeti,0,0,0
Ruvuma,Shinyanga Rural,0,0,0
Ruvuma,Shinyanga Urban,0,0,0
Ruvuma,Siha,0,0,0
Ruvuma,Sikonge,0,0,0
Ruvuma,Simanjiro,0,0,0
Ruvuma,Singida Rural,0,0,0
Ruvuma,Singida Urban,0,0,0
Ruvuma,Songea Rural,419,34,240
Ruvuma,Songea Urban,51,3,26
Ruvuma,Sumbawanga Rural,0,0,0
Ruvuma,Sumbawanga Urban,0,0,0
Ruvuma,Tabora Urban,0,0,0
Ruvuma,Tandahimba,0,0,0
Ruvuma,Tanga,0,0,0
Ruvuma,Tarime,0,0,0
Ruvuma,Temeke,0,0,0
Ruvuma,Tunduru,226,52,145
Ruvuma,Ukerewe,0,0,0
Ruvuma,Ulanga,0,0,0
Ruvuma,Urambo,0,0,0
Ruvuma,Uyui,0,0,0
Shinyanga,Arusha Rural,0,0,0
Shinyanga,Arusha Urban,0,0,0
Shinyanga,Babati,0,0,0
Shinyanga,Bagamoyo,0,0,0
Shinyanga,Bahi,0,0,0
Shinyanga,Bariadi,580,409,188
Shinyanga,Biharamulo,0,0,0
Shinyanga,Bukoba Rural,0,0,0
Shinyanga,Bukoba Urban,0,0,0
Shinyanga,Bukombe,314,53,147
Shinyanga,Bunda,0,0,0
Shinyanga,Chamwino,0,0,0
Shinyanga,Chato,0,0,0
Shinyanga,Chunya,0,0,0
Shinyanga,Dodoma Urban,0,0,0
Shinyanga,Geita,0,0,0
Shinyanga,Hai,0,0,0
Shinyanga,Hanang,0,0,0
Shinyanga,Handeni,0,0,0
Shinyanga,Igunga,0,0,0
Shinyanga,Ilala,0,0,0
Shinyanga,Ileje,0,0,0
Shinyanga,Ilemela,0,0,0
Shinyanga,Iramba,0,0,0
Shinyanga,Iringa Rural,0,0,0
Shinyanga,Kahama,462,4,370
Shinyanga,Karagwe,0,0,0
Shinyanga,Karatu,0,0,0
Shinyanga,Kasulu,0,0,0
Shinyanga,Kibaha,0,0,0
Shinyanga,Kibondo,0,0,0
Shinyanga,Kigoma Rural,0,0,0
Shinyanga,Kigoma Urban,0,0,0
Shinyanga,Kilindi,0,0,0
Shinyanga,Kilolo,0,0,0
Shinyanga,Kilombero,0,0,0
Shinyanga,Kilosa,0,0,0
Shinyanga,Kilwa,0,0,0
Shinyanga,Kinondoni,0,0,0
Shinyanga,Kisarawe,0,0,0
Shinyanga,Kishapu,182,43,174
Shinyanga,Kiteto,0,0,0
Shinyanga,Kondoa,0,0,0
Shinyanga,Kongwa,0,0,0
Shinyanga,Korogwe,0,0,0
Shinyanga,Kwimba,0,0,0
Shinyanga,Kyela,0,0,0
Shinyanga,Lindi Rural,0,0,0
Shinyanga,Lindi Urban,0,0,0
Shinyanga,Liwale,0,0,0
Shinyanga,Longido,0,0,0
Shinyanga,Ludewa,0,0,0
Shinyanga,Lushoto,0,0,0
Shinyanga,Mafia,0,0,0
Shinyanga,Magu,0,0,0
Shinyanga,Makete,0,0,0
Shinyanga,Manyoni,0,0,0
Shinyanga,Masasi,0,0,0
Shinyanga,Maswa,498,60,251
Shinyanga,Mbarali,0,0,0
Shinyanga,Mbeya Rural,0,0,0
Shinyanga,Mbinga,0,0,0
Shinyanga,Mbozi,0,0,0
Shinyanga,Mbulu,0,0,0
Shinyanga,Meatu,314,46,108
Shinyanga,Meru,0,0,0
Shinyanga,Misenyi,0,0,0
Shinyanga,Missungwi,0,0,0
Shinyanga,Mkinga,0,0,0
Shinyanga,Mkuranga,0,0,0
Shinyanga,Monduli,0,0,0
Shinyanga,Morogoro Rural,0,0,0
Shinyanga,Morogoro Urban,0,0,0
Shinyanga,Moshi Rural,0,0,0
Shinyanga,Moshi Urban,0,0,0
Shinyanga,Mpanda,0,0,0
Shinyanga,Mpwapwa,0,0,0
Shinyanga,Mtwara Rural,0,0,0
Shinyanga,Mtwara Urban,0,0,0
Shinyanga,Mufindi,0,0,0
Shinyanga,Muheza,0,0,0
Shinyanga,Muleba,0,0,0
Shinyanga,Musoma Rural,0,0,0
Shinyanga,Mvomero,0,0,0
Shinyanga,Mwanga,0,0,0
Shinyanga,Nachingwea,0,0,0
Shinyanga,Namtumbo,0,0,0
Shinyanga,Nanyumbu,0,0,0
Shinyanga,Newala,0,0,0
Shinyanga,Ngara,0,0,0
Shinyanga,Ngorongoro,0,0,0
Shinyanga,Njombe,0,0,0
Shinyanga,Nkasi,0,0,0
Shinyanga,Nyamagana,0,0,0
Shinyanga,Nzega,0,0,0
Shinyanga,Pangani,0,0,0
Shinyanga,Rombo,0,0,0
Shinyanga,Rorya,0,0,0
Shinyanga,Ruangwa,0,0,0
Shinyanga,Rufiji,0,0,0
Shinyanga,Rungwe,0,0,0
Shinyanga,Same,0,0,0
Shinyanga,Sengerema,0,0,0
Shinyanga,Serengeti,0,0,0
Shinyanga,Shinyanga Rural,332,11,245
Shinyanga,Shinyanga Urban,107,9,75
Shinyanga,Siha,0,0,0
Shinyanga,Sikonge,0,0,0
Shinyanga,Simanjiro,0,0,0
Shinyanga,Singida Rural,0,0,0
Shinyanga,Singida Urban,0,0,0
Shinyanga,Songea Rural,0,0,0
Shinyanga,Songea Urban,0,0,0
Shinyanga,Sumbawanga Rural,0,0,0
Shinyanga,Sumbawanga Urban,0,0,0
Shinyanga,Tabora Urban,0,0,0
Shinyanga,Tandahimba,0,0,0
Shinyanga,Tanga,0,0,0
Shinyanga,Tarime,0,0,0
Shinyanga,Temeke,0,0,0
Shinyanga,Tunduru,0,0,0
Shinyanga,Ukerewe,0,0,0
Shinyanga,Ulanga,0,0,0
Shinyanga,Urambo,0,0,0
Shinyanga,Uyui,0,0,0
Singida,Arusha Rural,0,0,0
Singida,Arusha Urban,0,0,0
Singida,Babati,0,0,0
Singida,Bagamoyo,0,0,0
Singida,Bahi,0,0,0
Singida,Bariadi,0,0,0
Singida,Biharamulo,0,0,0
Singida,Bukoba Rural,0,0,0
Singida,Bukoba Urban,0,0,0
Singida,Bukombe,0,0,0
Singida,Bunda,0,0,0
Singida,Chamwino,0,0,0
Singida,Chato,0,0,0
Singida,Chunya,0,0,0
Singida,Dodoma Urban,0,0,0
Singida,Geita,0,0,0
Singida,Hai,0,0,0
Singida,Hanang,0,0,0
Singida,Handeni,0,0,0
Singida,Igunga,0,0,0
Singida,Ilala,0,0,0
Singida,Ileje,0,0,0
Singida,Ilemela,0,0,0
Singida,Iramba,336,48,160
Singida,Iringa Rural,0,0,0
Singida,Kahama,0,0,0
Singida,Karagwe,0,0,0
Singida,Karatu,0,0,0
Singida,Kasulu,0,0,0
Singida,Kibaha,0,0,0
Singida,Kibondo,0,0,0
Singida,Kigoma Rural,0,0,0
Singida,Kigoma Urban,0,0,0
Singida,Kilindi,0,0,0
Singida,Kilolo,0,0,0
Singida,Kilombero,0,0,0
Singida,Kilosa,0,0,0
Singida,Kilwa,0,0,0
Singida,Kinondoni,0,0,0
Singida,Kisarawe,0,0,0
Singida,Kishapu,0,0,0
Singida,Kiteto,0,0,0
Singida,Kondoa,0,0,0
Singida,Kongwa,0,0,0
Singida,Korogwe,0,0,0
Singida,Kwimba,0,0,0
Singida,Kyela,0,0,0
